tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
out_kl_to_od.30;6748.00;-28716808#1_0;5.10;0.00;0.90;7198.00;23156030#6_0;109.07;9.21;450.00;2657.03;133.00;4;0.00;196.15;0;tripinfo_out_kl_to_od.30;car;0.94;
out_kl_to_od.31;6765.00;-28716808#1_0;5.10;0.00;0.67;7199.00;23156030#6_1;109.07;11.36;434.00;2657.03;117.00;5;0.00;200.62;0;tripinfo_out_kl_to_od.31;car;1.03;
out_gj_to_ba.61;7027.00;-23527526_0;5.10;0.00;9.16;7202.00;230845886_0;633.12;10.57;175.00;1702.89;0.00;0;0.00;16.98;0;tripinfo_out_gj_to_ba.61;car;0.98;
out_ns_to_as.50;6939.00;-23142338#2_0;5.10;0.00;0.43;7206.00;41899283#1_0;148.70;9.55;267.00;2009.37;41.00;3;0.00;72.49;0;tripinfo_out_ns_to_as.50;car;0.94;
out_kl_to_od.28;6717.00;-28716808#1_0;5.10;0.00;0.92;7208.00;23156030#6_0;109.07;8.66;491.00;2657.03;139.00;3;0.00;190.61;0;tripinfo_out_kl_to_od.28;car;0.80;
out_gj_to_ba.60;7024.00;-23527526_0;5.10;0.00;8.41;7210.00;230845886_0;633.12;9.64;186.00;1702.89;0.00;0;0.00;16.24;0;tripinfo_out_gj_to_ba.60;car;0.91;
out_gg_to_ba.29;6778.00;-23156305_0;5.10;0.00;0.09;7215.00;230845886_0;633.12;9.41;437.00;2288.16;135.00;7;0.00;209.58;0;tripinfo_out_gg_to_ba.29;car;0.91;
out_gj_to_as.72;7146.00;-23527526_0;5.10;0.00;0.57;7215.00;41899283#1_0;148.70;10.45;69.00;633.70;0.00;0;0.00;7.91;0;tripinfo_out_gj_to_as.72;car;0.95;
out_gj_to_as.73;7155.00;-23527526_0;5.10;0.00;3.79;7220.00;41899283#1_0;148.70;11.26;65.00;633.70;0.00;0;0.00;8.62;0;tripinfo_out_gj_to_as.73;car;1.03;
out_ba_to_as.44;7055.00;-230845886_0;5.10;0.00;2.47;7224.00;41899283#1_0;148.70;9.45;169.00;1430.78;12.00;2;0.00;32.17;0;tripinfo_out_ba_to_as.44;car;0.95;
out_gj_to_ba.62;7036.00;-23527526_0;5.10;0.00;7.51;7230.00;230845886_0;633.12;9.01;194.00;1702.89;0.00;0;0.00;17.92;0;tripinfo_out_gj_to_ba.62;car;0.88;
out_as_to_ba.78;7084.00;23687583_0;5.10;0.00;0.91;7232.00;230845886_0;633.12;10.58;148.00;1356.50;0.00;0;0.00;25.05;0;tripinfo_out_as_to_ba.78;car;1.00;
out_as_to_sl.26;6880.00;23687583_0;5.10;0.00;0.90;7234.00;28706217_0;94.10;8.04;354.00;1976.75;98.00;3;0.00;167.38;0;tripinfo_out_as_to_sl.26;car;0.98;
out_ns_to_ba.31;6983.00;-23142338#2_0;5.10;0.00;0.37;7234.00;230845886_0;633.12;10.36;251.00;2340.42;13.00;2;0.00;48.12;0;tripinfo_out_ns_to_ba.31;car;1.04;
out_as_to_sl.24;6864.00;23687583_0;5.10;0.00;0.93;7239.00;28706217_0;94.10;7.22;375.00;1976.75;102.00;11;0.00;192.19;0;tripinfo_out_as_to_sl.24;car;1.00;
out_as_to_sl.25;6867.00;23687583_0;5.10;0.00;1.47;7244.00;28706217_0;94.10;7.67;377.00;1976.75;107.00;7;0.00;178.37;0;tripinfo_out_as_to_sl.25;car;0.93;
out_ba_to_ns.6;6867.00;-230845886_0;5.10;0.00;1.01;7244.00;23142338#2_0;290.21;7.81;377.00;2346.36;45.00;3;0.00;83.27;0;tripinfo_out_ba_to_ns.6;car;0.72;
out_br_to_ns.6;6858.00;-23156390_0;5.10;0.00;2.87;7246.00;23142338#2_0;290.21;9.41;388.00;2936.02;47.00;3;0.00;104.01;0;tripinfo_out_br_to_ns.6;car;0.94;
out_as_to_sl.27;6902.00;23687583_0;5.10;0.00;0.21;7246.00;28706217_0;94.10;8.13;344.00;1976.75;82.00;3;0.00;177.23;0;tripinfo_out_as_to_sl.27;car;1.10;
out_ba_to_ns.7;6932.00;-230845886_0;5.10;0.00;2.88;7248.00;23142338#2_0;290.21;11.15;316.00;2346.36;40.00;1;0.00;117.17;0;tripinfo_out_ba_to_ns.7;car;1.07;
out_gj_to_ns.118;6844.00;-23527526_0;5.10;0.00;2.04;7249.00;23142338#2_0;290.21;12.49;405.00;2043.79;207.00;4;0.00;242.77;0;tripinfo_out_gj_to_ns.118;car;1.14;
out_ba_to_os.21;6952.00;-230845886_0;5.10;0.00;4.17;7252.00;45494495_0;58.90;7.87;300.00;1647.96;65.00;3;0.00;100.82;0;tripinfo_out_ba_to_os.21;car;0.75;
out_gj_to_sl.12;6876.00;-23527526_0;5.10;0.00;0.09;7254.00;28706217_0;94.10;6.40;378.00;2323.14;64.00;6;0.00;143.33;0;tripinfo_out_gj_to_sl.12;car;0.92;
out_ba_to_os.22;7014.00;-230845886_0;5.10;0.00;4.81;7254.00;45494495_0;58.90;9.42;240.00;1647.96;33.00;4;0.00;87.49;0;tripinfo_out_ba_to_os.22;car;0.98;
out_gj_to_as.74;7180.00;-23527526_0;5.10;0.00;0.29;7254.00;41899283#1_0;148.70;8.79;74.00;633.70;0.00;0;0.00;8.30;0;tripinfo_out_gj_to_as.74;car;0.89;
out_gg_to_ko.15;6785.00;-23156305_0;5.10;0.00;2.12;7255.00;972103805_0;116.86;10.96;470.00;2416.59;150.00;9;0.00;260.28;0;tripinfo_out_gg_to_ko.15;car;1.05;
out_as_to_sl.31;6971.00;23687583_0;5.10;0.00;0.41;7256.00;28706217_0;94.10;9.02;285.00;1976.75;36.00;3;0.00;121.40;0;tripinfo_out_as_to_sl.31;car;1.12;
out_kl_to_ko.26;7076.00;-28716808#1_0;5.10;0.00;0.05;7257.00;972103805_0;116.86;11.86;181.00;1927.03;0.00;0;0.00;21.82;0;tripinfo_out_kl_to_ko.26;car;1.10;
out_as_to_sl.28;6917.00;23687583_0;5.10;0.00;0.10;7259.00;28706217_0;94.10;7.85;342.00;1976.75;72.00;7;0.00;163.06;0;tripinfo_out_as_to_sl.28;car;1.02;
out_gg_to_as.15;6980.00;-23156305_0;5.10;0.00;0.33;7259.00;41899283#1_0;148.70;8.19;279.00;1699.56;39.00;4;0.00;83.52;0;tripinfo_out_gg_to_as.15;car;0.79;
out_as_to_od.42;6876.00;23687583_0;5.10;0.00;0.49;7260.00;23156030#6_0;109.07;12.06;384.00;2357.31;107.00;6;0.00;192.79;0;tripinfo_out_as_to_od.42;car;1.11;
out_gj_to_ba.63;7067.00;-23527526_0;5.10;0.00;2.36;7260.00;230845886_0;633.12;11.17;193.00;1702.89;21.00;1;0.00;40.94;0;tripinfo_out_gj_to_ba.63;car;1.01;
out_gj_to_od.15;6853.00;-23527526_0;5.10;0.00;0.95;7261.00;23156030#6_1;109.07;11.78;408.00;2703.70;94.00;2;0.00;189.94;0;tripinfo_out_gj_to_od.15;car;1.12;
out_ba_to_as.45;7087.00;-230845886_0;5.10;0.00;1.41;7261.00;41899283#1_0;148.70;8.99;174.00;1430.78;10.00;1;0.00;28.11;0;tripinfo_out_ba_to_as.45;car;0.89;
out_gj_to_ba.64;7075.00;-23527526_0;5.10;0.00;0.11;7262.00;230845886_0;633.12;11.81;187.00;1702.89;19.00;1;0.00;45.44;0;tripinfo_out_gj_to_ba.64;car;1.09;
out_ba_to_od.41;6890.00;-230845886_0;5.10;0.00;2.17;7263.00;23156030#6_1;109.07;12.19;373.00;2315.50;100.00;4;0.00;196.56;0;tripinfo_out_ba_to_od.41;car;1.18;
out_br_to_as.14;6975.00;-23156390_0;5.10;0.00;0.18;7263.00;41899283#1_0;148.70;8.43;288.00;2020.44;37.00;2;0.00;67.23;0;tripinfo_out_br_to_as.14;car;0.83;
out_gg_to_od.35;6609.00;-23156305_0;5.10;0.00;0.95;7265.00;23156030#6_0;109.07;10.19;656.00;3288.97;239.00;10;0.00;348.50;0;tripinfo_out_gg_to_od.35;car;0.96;
out_ba_to_as.46;7109.00;-230845886_0;5.10;0.00;2.43;7265.00;41899283#1_0;148.70;12.40;156.00;1430.78;4.00;2;0.00;39.67;0;tripinfo_out_ba_to_as.46;car;1.12;
out_as_to_ns.61;6922.00;23687583_0;5.10;0.00;3.64;7267.00;23142338#2_0;290.21;8.84;345.00;1995.73;95.00;3;0.00;129.22;0;tripinfo_out_as_to_ns.61;car;0.84;
out_as_to_ns.62;6963.00;23687583_0;5.10;0.00;2.27;7269.00;23142338#2_0;290.21;10.79;306.00;1995.73;61.00;3;0.00;123.54;0;tripinfo_out_as_to_ns.62;car;1.00;
out_kl_to_od.29;6731.00;-28716808#1_0;5.10;0.00;0.85;7270.00;23156030#6_0;109.07;10.44;539.00;2657.03;200.00;9;0.00;294.00;0;tripinfo_out_kl_to_od.29;car;0.98;
out_gj_to_ns.119;6896.00;-23527526_0;5.10;0.00;0.86;7271.00;23142338#2_0;290.21;10.92;375.00;2043.79;145.00;4;0.00;191.92;0;tripinfo_out_gj_to_ns.119;car;1.01;
out_gg_to_ns.29;6733.00;-23156305_0;5.10;0.00;0.39;7273.00;23142338#2_0;290.21;11.80;540.00;2927.39;167.00;7;0.00;299.82;0;tripinfo_out_gg_to_ns.29;car;1.11;
out_gj_to_as.75;7205.00;-23527526_0;5.10;0.00;0.54;7273.00;41899283#1_0;148.70;10.07;68.00;633.70;0.00;0;0.00;8.90;0;tripinfo_out_gj_to_as.75;car;1.00;
out_gg_to_ko.16;6858.00;-23156305_0;5.10;0.00;0.49;7274.00;972103805_0;116.86;10.23;416.00;2416.59;104.00;6;0.00;189.35;0;tripinfo_out_gg_to_ko.16;car;0.97;
out_gj_to_os.16;7012.00;-23527526_0;5.10;0.00;2.28;7274.00;45494495_0;58.90;10.43;262.00;2036.16;10.00;2;0.00;80.83;0;tripinfo_out_gj_to_os.16;car;1.02;
out_ba_to_od.42;6900.00;-230845886_0;5.10;0.00;1.58;7275.00;23156030#6_0;109.07;10.35;375.00;2315.50;100.00;5;0.00;162.26;0;tripinfo_out_ba_to_od.42;car;0.98;
out_as_to_ns.63;6997.00;23687583_0;5.10;0.00;0.37;7275.00;23142338#2_0;290.21;10.39;278.00;1995.73;52.00;2;0.00;96.87;0;tripinfo_out_as_to_ns.63;car;1.00;
out_kl_to_od.33;6906.00;-28716808#1_0;5.10;0.00;0.45;7278.00;23156030#6_0;109.07;10.14;372.00;2657.03;77.00;4;0.00;135.32;0;tripinfo_out_kl_to_od.33;car;1.01;
out_as_to_os.19;7069.00;23687583_0;5.10;0.00;0.15;7278.00;45494495_0;58.90;10.46;209.00;1689.77;15.00;4;0.00;64.02;0;tripinfo_out_as_to_os.19;car;1.06;
out_gj_to_ns.120;6899.00;-23527526_0;5.10;0.00;1.13;7279.00;23142338#2_0;290.21;8.10;380.00;2043.79;125.00;3;0.00;158.60;0;tripinfo_out_gj_to_ns.120;car;0.84;
out_gj_to_ns.121;6911.00;-23527526_0;5.10;0.00;0.88;7281.00;23142338#2_0;290.21;10.26;370.00;2043.79;123.00;3;0.00;182.11;0;tripinfo_out_gj_to_ns.121;car;0.99;
out_br_to_os.12;7018.00;-23156390_0;5.10;0.00;0.69;7281.00;45494495_0;58.90;9.88;263.00;2237.62;12.00;2;0.00;40.02;0;tripinfo_out_br_to_os.12;car;0.91;
out_gg_to_od.37;6687.00;-23156305_0;5.10;0.00;1.40;7283.00;23156030#6_1;109.07;12.49;596.00;3288.97;173.00;7;0.00;331.65;0;tripinfo_out_gg_to_od.37;car;1.12;
out_gj_to_ns.122;6943.00;-23527526_0;5.10;0.00;0.60;7283.00;23142338#2_0;290.21;9.32;340.00;2043.79;91.00;3;0.00;139.97;0;tripinfo_out_gj_to_ns.122;car;0.93;
out_br_to_os.13;7052.00;-23156390_0;5.10;0.00;0.19;7283.00;45494495_0;58.90;12.52;231.00;2237.62;0.00;0;0.00;57.08;0;tripinfo_out_br_to_os.13;car;1.17;
out_kl_to_od.32;6854.00;-28716808#1_0;5.10;0.00;0.21;7285.00;23156030#6_0;109.07;8.77;431.00;2657.03;101.00;3;0.00;153.35;0;tripinfo_out_kl_to_od.32;car;0.86;
out_as_to_ns.64;7003.00;23687583_0;5.10;0.00;0.76;7285.00;23142338#2_0;290.21;8.70;282.00;1995.73;33.00;3;0.00;67.22;0;tripinfo_out_as_to_ns.64;car;0.85;
out_ba_to_os.23;7090.00;-230845886_0;5.10;0.00;3.65;7285.00;45494495_0;58.90;10.50;195.00;1647.96;10.00;1;0.00;52.91;0;tripinfo_out_ba_to_os.23;car;1.05;
out_ba_to_os.24;7093.00;-230845886_0;5.10;0.00;1.29;7286.00;45494495_0;58.90;12.20;193.00;1647.96;10.00;1;0.00;66.95;0;tripinfo_out_ba_to_os.24;car;1.18;
out_gj_to_od.16;6882.00;-23527526_0;5.10;0.00;2.59;7287.00;23156030#6_0;109.07;9.63;405.00;2703.70;70.00;3;0.00;151.03;0;tripinfo_out_gj_to_od.16;car;0.96;
out_as_to_ns.65;7006.00;23687583_0;5.10;0.00;2.66;7287.00;23142338#2_0;290.21;11.90;281.00;1995.73;28.00;3;0.00;120.06;0;tripinfo_out_as_to_ns.65;car;1.13;
out_as_to_ns.66;7013.00;23687583_0;5.10;0.00;0.18;7289.00;23142338#2_0;290.21;9.76;276.00;1995.73;31.00;3;0.00;87.63;0;tripinfo_out_as_to_ns.66;car;0.97;
out_as_to_ns.67;7020.00;23687583_0;5.10;0.00;0.48;7291.00;23142338#2_0;290.21;9.17;271.00;1995.73;21.00;3;0.00;65.30;0;tripinfo_out_as_to_ns.67;car;0.88;
out_gg_to_ba.30;6864.00;-23156305_0;5.10;0.00;0.91;7295.00;230845886_0;633.12;8.90;431.00;2288.16;93.00;7;0.00;179.15;0;tripinfo_out_gg_to_ba.30;car;0.82;
out_gg_to_od.39;6697.00;-23156305_0;5.10;0.00;0.73;7297.00;23156030#6_0;109.07;9.51;600.00;3288.97;157.00;7;0.00;274.61;0;tripinfo_out_gg_to_od.39;car;0.91;
out_as_to_ba.79;7125.00;23687583_0;5.10;0.00;3.99;7297.00;230845886_0;633.12;10.40;172.00;1356.50;5.00;1;0.00;46.15;0;tripinfo_out_as_to_ba.79;car;0.97;
out_gg_to_ba.31;6883.00;-23156305_0;5.10;0.00;0.81;7299.00;230845886_0;633.12;9.56;416.00;2288.16;92.00;6;0.00;176.34;0;tripinfo_out_gg_to_ba.31;car;0.86;
out_gg_to_ba.32;6983.00;-23156305_0;5.10;0.00;3.32;7301.00;230845886_0;633.12;11.63;318.00;2288.16;27.00;2;0.00;129.97;0;tripinfo_out_gg_to_ba.32;car;1.10;
out_gg_to_od.38;6693.00;-23156305_0;5.10;0.00;0.16;7302.00;23156030#6_1;109.07;8.11;609.00;3288.97;157.00;7;0.00;246.32;0;tripinfo_out_gg_to_od.38;car;0.82;
out_ba_to_od.43;6928.00;-230845886_0;5.10;0.00;0.91;7302.00;23156030#6_0;109.07;8.02;374.00;2315.50;50.00;3;0.00;93.36;0;tripinfo_out_ba_to_od.43;car;0.74;
out_ns_to_ba.32;7074.00;-23142338#2_0;5.10;0.00;0.69;7303.00;230845886_0;633.12;12.19;229.00;2340.42;11.00;3;0.00;53.81;0;tripinfo_out_ns_to_ba.32;car;1.21;
out_kl_to_as.21;7180.00;-28716808#1_0;5.10;0.00;0.67;7303.00;41899283#1_0;148.70;9.91;123.00;1233.18;0.00;0;0.00;9.70;0;tripinfo_out_kl_to_as.21;car;0.99;
out_ns_to_as.51;7111.00;-23142338#2_0;5.10;0.00;0.23;7309.00;41899283#1_0;148.70;11.58;198.00;2009.37;1.00;1;0.00;28.88;0;tripinfo_out_ns_to_as.51;car;1.08;
out_gg_to_ba.33;7018.00;-23156305_0;5.10;0.00;0.05;7313.00;230845886_0;633.12;9.39;295.00;2288.16;19.00;2;0.00;69.68;0;tripinfo_out_gg_to_ba.33;car;0.92;
out_as_to_sl.29;6926.00;23687583_0;5.10;0.00;5.38;7323.00;28706217_0;94.10;8.34;397.00;1976.75;120.00;5;0.00;214.42;0;tripinfo_out_as_to_sl.29;car;1.00;
out_ba_to_as.47;7180.00;-230845886_0;5.10;0.00;0.13;7325.00;41899283#1_0;148.70;10.45;145.00;1430.78;0.00;0;0.00;11.90;0;tripinfo_out_ba_to_as.47;car;0.97;
out_as_to_sl.30;6931.00;23687583_0;5.10;0.00;0.12;7326.00;28706217_0;94.10;7.98;395.00;1976.75;117.00;7;0.00;213.45;0;tripinfo_out_as_to_sl.30;car;1.01;
out_ba_to_as.48;7183.00;-230845886_0;5.10;0.00;2.23;7327.00;41899283#1_0;148.70;11.05;144.00;1430.78;0.00;0;0.00;17.08;0;tripinfo_out_ba_to_as.48;car;1.02;
out_gg_to_sl.19;6736.00;-23156305_0;5.10;0.00;2.93;7334.00;28706217_0;94.10;6.83;598.00;2908.41;200.00;9;0.00;314.85;0;tripinfo_out_gg_to_sl.19;car;0.95;
out_as_to_os.20;7093.00;23687583_0;5.10;0.00;0.34;7340.00;45494495_0;58.90;8.38;247.00;1689.77;18.00;1;0.00;44.68;0;tripinfo_out_as_to_os.20;car;0.76;
out_as_to_sl.32;6974.00;23687583_0;5.10;0.00;2.76;7344.00;28706217_0;94.10;5.57;370.00;1976.75;87.00;3;0.00;125.94;0;tripinfo_out_as_to_sl.32;car;0.75;
out_gg_to_ko.17;6986.00;-23156305_0;5.10;0.00;5.88;7344.00;972103805_0;116.86;10.91;358.00;2416.59;56.00;3;0.00;143.36;0;tripinfo_out_gg_to_ko.17;car;1.02;
out_ns_to_ba.33;7099.00;-23142338#2_0;5.10;0.00;0.26;7345.00;230845886_0;633.12;9.87;246.00;2340.42;0.00;0;0.00;18.08;0;tripinfo_out_ns_to_ba.33;car;0.92;
out_as_to_sl.33;7000.00;23687583_0;5.10;0.00;1.57;7346.00;28706217_0;94.10;7.90;346.00;1976.75;77.00;4;0.00;167.21;0;tripinfo_out_as_to_sl.33;car;1.03;
out_gg_to_os.19;6890.00;-23156305_0;5.10;0.00;0.83;7347.00;45494495_0;58.90;10.22;457.00;2621.43;85.00;6;0.00;227.88;0;tripinfo_out_gg_to_os.19;car;1.03;
out_ba_to_sl.9;7084.00;-230845886_0;5.10;0.00;0.40;7348.00;28706217_0;94.10;8.07;264.00;1934.94;32.00;4;0.00;90.19;0;tripinfo_out_ba_to_sl.9;car;1.04;
out_gg_to_ns.30;6754.00;-23156305_0;5.10;0.00;0.37;7349.00;23142338#2_0;290.21;8.98;595.00;2927.39;187.00;10;0.00;305.46;0;tripinfo_out_gg_to_ns.30;car;0.92;
out_gj_to_sl.13;7049.00;-23527526_0;5.10;0.00;1.85;7350.00;28706217_0;94.10;7.82;301.00;2323.14;27.00;4;0.00;96.96;0;tripinfo_out_gj_to_sl.13;car;1.05;
out_as_to_ns.68;7044.00;23687583_0;5.10;0.00;2.37;7351.00;23142338#2_0;290.21;10.02;307.00;1995.73;62.00;3;0.00;119.19;0;tripinfo_out_as_to_ns.68;car;0.97;
out_gg_to_ns.31;6781.00;-23156305_0;5.10;0.00;2.53;7353.00;23142338#2_0;290.21;11.20;572.00;2927.39;191.00;9;0.00;314.61;0;tripinfo_out_gg_to_ns.31;car;1.03;
out_gg_to_ba.34;7111.00;-23156305_0;5.10;0.00;0.83;7354.00;230845886_0;633.12;11.04;243.00;2288.16;10.00;1;0.00;35.50;0;tripinfo_out_gg_to_ba.34;car;1.00;
out_gg_to_od.36;6663.00;-23156305_0;5.10;0.00;0.39;7355.00;23156030#6_0;109.07;10.01;692.00;3288.97;266.00;12;0.00;386.96;0;tripinfo_out_gg_to_od.36;car;0.97;
out_ba_to_od.44;6942.00;-230845886_0;5.10;0.00;0.60;7355.00;23156030#6_1;109.07;11.23;413.00;2315.50;134.00;3;0.00;211.41;0;tripinfo_out_ba_to_od.44;car;1.04;
out_gj_to_ns.123;6956.00;-23527526_0;5.10;0.00;1.79;7355.00;23142338#2_0;290.21;10.01;399.00;2043.79;170.00;4;0.00;208.83;0;tripinfo_out_gj_to_ns.123;car;0.97;
out_gj_to_ba.65;7171.00;-23527526_0;5.10;0.00;0.00;7356.00;230845886_0;633.12;10.54;185.00;1702.89;8.00;1;0.00;33.04;0;tripinfo_out_gj_to_ba.65;car;1.01;
out_gg_to_od.40;6706.00;-23156305_0;5.10;0.00;0.51;7357.00;23156030#6_1;109.07;12.24;651.00;3288.97;217.00;10;0.00;388.75;0;tripinfo_out_gg_to_od.40;car;1.14;
out_gj_to_ns.124;6966.00;-23527526_0;5.10;0.00;0.77;7357.00;23142338#2_0;290.21;10.01;391.00;2043.79;155.00;4;0.00;197.39;0;tripinfo_out_gj_to_ns.124;car;0.96;
out_gj_to_ko.27;7165.00;-23527526_0;5.10;0.00;0.91;7358.00;972103805_0;116.86;8.56;193.00;971.70;71.00;1;0.00;93.31;0;tripinfo_out_gj_to_ko.27;car;0.89;
out_os_to_od.16;6844.00;-45494495_0;5.10;0.00;1286.48;7359.00;23156030#6_0;109.07;10.09;515.00;865.51;369.00;8;0.00;429.97;0;tripinfo_out_os_to_od.16;car;0.92;
out_as_to_od.43;6943.00;23687583_0;5.10;0.00;0.05;7359.00;23156030#6_1;109.07;11.22;416.00;2357.31;107.00;4;0.00;208.99;0;tripinfo_out_as_to_od.43;car;1.03;
out_gj_to_ns.125;6970.00;-23527526_0;5.10;0.00;0.01;7359.00;23142338#2_0;290.21;11.76;389.00;2043.79;152.00;4;0.00;214.24;0;tripinfo_out_gj_to_ns.125;car;1.06;
out_gj_to_as.76;7301.00;-23527526_0;5.10;0.00;0.79;7362.00;41899283#1_0;148.70;11.40;61.00;633.70;0.00;0;0.00;7.66;0;tripinfo_out_gj_to_as.76;car;1.11;
out_gj_to_od.17;6953.00;-23527526_0;5.10;0.00;1.57;7367.00;23156030#6_0;109.07;10.04;414.00;2703.70;89.00;2;0.00;152.67;0;tripinfo_out_gj_to_od.17;car;0.93;
out_gj_to_ns.126;7015.00;-23527526_0;5.10;0.00;4.88;7367.00;23142338#2_0;290.21;8.40;352.00;2043.79;97.00;3;0.00;131.90;0;tripinfo_out_gj_to_ns.126;car;0.84;
out_as_to_od.44;6984.00;23687583_0;5.10;0.00;0.54;7368.00;23156030#6_1;109.07;10.24;384.00;2357.31;90.00;5;0.00;170.21;0;tripinfo_out_as_to_od.44;car;0.99;
out_as_to_ba.80;7206.00;23687583_0;5.10;0.00;2.32;7368.00;230845886_0;633.12;10.01;162.00;1356.50;7.00;1;0.00;27.27;0;tripinfo_out_as_to_ba.80;car;0.91;
out_gj_to_ns.128;7053.00;-23527526_0;5.10;0.00;0.71;7369.00;23142338#2_0;290.21;11.93;316.00;2043.79;80.00;3;0.00;151.93;0;tripinfo_out_gj_to_ns.128;car;1.13;
out_gg_to_od.41;6741.00;-23156305_0;5.10;0.00;0.90;7370.00;23156030#6_0;109.07;10.29;629.00;3288.97;197.00;8;0.00;313.54;0;tripinfo_out_gg_to_od.41;car;0.94;
out_gj_to_ns.127;7039.00;-23527526_0;5.10;0.00;9.86;7371.00;23142338#2_0;290.21;10.18;332.00;2043.79;82.00;3;0.00;146.52;0;tripinfo_out_gj_to_ns.127;car;1.00;
out_gg_to_ns.32;6851.00;-23156305_0;5.10;0.00;0.67;7373.00;23142338#2_0;290.21;12.75;522.00;2927.39;170.00;10;0.00;292.46;0;tripinfo_out_gg_to_ns.32;car;1.16;
out_as_to_ns.69;7121.00;23687583_0;5.10;0.00;1.21;7374.00;23142338#2_0;290.21;12.49;253.00;1995.73;44.00;2;0.00;95.30;0;tripinfo_out_as_to_ns.69;car;1.15;
out_ba_to_od.46;7006.00;-230845886_0;5.10;0.00;0.00;7375.00;23156030#6_1;109.07;10.48;369.00;2315.50;93.00;6;0.00;159.02;0;tripinfo_out_ba_to_od.46;car;1.00;
out_as_to_ns.70;7132.00;23687583_0;5.10;0.00;1.92;7376.00;23142338#2_0;290.21;11.10;244.00;1995.73;29.00;2;0.00;73.37;0;tripinfo_out_as_to_ns.70;car;1.06;
out_br_to_od.39;6915.00;-23156390_0;5.10;0.00;0.07;7377.00;23156030#6_0;109.07;8.74;462.00;2905.16;101.00;6;0.00;167.62;0;tripinfo_out_br_to_od.39;car;0.89;
out_ba_to_od.47;7062.00;-230845886_0;5.10;0.00;0.77;7377.00;23156030#6_1;109.07;10.98;315.00;2315.50;55.00;3;0.00;124.60;0;tripinfo_out_ba_to_od.47;car;1.10;
out_ba_to_od.45;6999.00;-230845886_0;5.10;0.00;0.28;7378.00;23156030#6_1;109.07;11.69;379.00;2315.50;92.00;8;0.00;186.25;0;tripinfo_out_ba_to_od.45;car;1.08;
out_ns_to_as.52;7117.00;-23142338#2_0;5.10;0.00;0.14;7378.00;41899283#1_0;148.70;10.93;261.00;2009.37;55.00;1;0.00;77.23;0;tripinfo_out_ns_to_as.52;car;1.00;
out_gg_to_ns.33;6877.00;-23156305_0;5.10;0.00;0.78;7379.00;23142338#2_0;290.21;10.59;502.00;2927.39;113.00;7;0.00;222.67;0;tripinfo_out_gg_to_ns.33;car;0.95;
out_br_to_od.40;6947.00;-23156390_0;5.10;0.00;1.73;7379.00;23156030#6_0;109.07;9.16;432.00;2905.16;78.00;3;0.00;138.49;0;tripinfo_out_br_to_od.40;car;0.90;
out_ns_to_as.53;7123.00;-23142338#2_0;5.10;0.00;0.72;7380.00;41899283#1_0;148.70;11.76;257.00;2009.37;54.00;1;0.00;96.11;0;tripinfo_out_ns_to_as.53;car;1.14;
out_as_to_ba.81;7231.00;23687583_0;5.10;0.00;0.99;7386.00;230845886_0;633.12;8.30;155.00;1356.50;0.00;0;0.00;12.47;0;tripinfo_out_as_to_ba.81;car;0.86;
out_as_to_ba.82;7234.00;23687583_0;5.10;0.00;0.33;7388.00;230845886_0;633.12;10.99;154.00;1356.50;0.00;0;0.00;31.93;0;tripinfo_out_as_to_ba.82;car;1.01;
out_gj_to_as.77;7322.00;-23527526_0;5.10;0.00;0.83;7389.00;41899283#1_0;148.70;11.72;67.00;633.70;0.00;0;0.00;12.11;0;tripinfo_out_gj_to_as.77;car;1.06;
out_gj_to_ba.66;7213.00;-23527526_0;5.10;0.00;0.42;7390.00;230845886_0;633.12;12.64;177.00;1702.89;0.00;0;0.00;44.00;0;tripinfo_out_gj_to_ba.66;car;1.16;
out_as_to_ba.83;7252.00;23687583_0;5.10;0.00;3.88;7391.00;230845886_0;633.12;9.85;139.00;1356.50;0.00;0;0.00;15.08;0;tripinfo_out_as_to_ba.83;car;0.99;
out_ns_to_as.54;7129.00;-23142338#2_0;5.10;0.00;0.05;7393.00;41899283#1_0;148.70;11.15;264.00;2009.37;47.00;3;0.00;81.62;0;tripinfo_out_ns_to_as.54;car;1.00;
out_gg_to_ba.35;7141.00;-23156305_0;5.10;0.00;1.39;7393.00;230845886_0;633.12;11.29;252.00;2288.16;18.00;1;0.00;59.09;0;tripinfo_out_gg_to_ba.35;car;1.07;
out_ns_to_as.55;7208.00;-23142338#2_0;5.10;0.00;0.21;7394.00;41899283#1_0;148.70;12.89;186.00;2009.37;3.00;1;0.00;36.60;0;tripinfo_out_ns_to_as.55;car;1.22;
out_br_to_ns.7;7004.00;-23156390_0;5.10;0.00;0.91;7400.00;23142338#2_0;290.21;10.67;396.00;2936.02;107.00;3;0.00;148.26;0;tripinfo_out_br_to_ns.7;car;1.07;
