tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
352.00;23156390_0;1121.44;9.83;20.00;1.32;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_br.0;332.00;wu_od_to_br.0;0;3149.31;0.96;0.00;33.31;car;;0;0.00
352.00;23156030#6_0;109.07;12.26;137.00;0.34;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_od.2;215.00;wu_ba_to_od.2;0;2315.50;1.11;0.00;26.46;car;;1;6.00
355.00;972103805_0;116.86;10.74;233.00;1.99;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.7;122.00;wu_as_to_ko.7;0;1102.39;0.97;0.00;19.35;car;;1;5.00
357.00;28706217_0;94.10;7.72;150.00;0.37;23687583_0;5.10;0.00;tripinfo_wu_as_to_sl.1;207.00;wu_as_to_sl.1;0;1976.75;1.02;0.00;27.25;car;;1;3.00
359.00;23156305_0;1264.14;11.03;102.00;0.57;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gg.1;257.00;wu_ba_to_gg.1;0;2718.65;1.09;0.00;30.68;car;;0;0.00
359.00;23142338#2_0;290.21;12.70;156.00;0.35;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ns.3;203.00;wu_od_to_ns.3;0;1928.29;1.23;0.00;50.93;car;;1;5.00
361.00;45494495_0;58.90;10.12;192.00;3.79;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.3;169.00;wu_as_to_os.3;0;1689.77;1.00;0.00;16.40;car;;0;0.00
362.00;23527526_0;253.75;7.70;266.00;0.72;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.2;96.00;wu_as_to_gj.2;0;649.06;0.78;0.00;19.44;car;;1;8.00
363.00;45494495_0;58.90;11.18;195.00;5.80;23687583_0;5.10;0.00;tripinfo_wu_as_to_os.4;168.00;wu_as_to_os.4;0;1689.77;1.05;0.00;22.10;car;;0;0.00
364.00;23156305_0;1264.14;10.83;215.00;6.96;23687583_0;5.10;0.00;tripinfo_wu_as_to_gg.1;149.00;wu_as_to_gg.1;0;1600.87;1.06;0.00;12.89;car;;0;0.00
364.00;23527526_0;253.75;9.71;276.00;0.39;23687583_0;5.10;0.00;tripinfo_wu_as_to_gj.3;88.00;wu_as_to_gj.3;0;649.06;0.92;0.00;23.00;car;;1;3.00
365.00;23527526_0;253.75;10.70;183.00;3.01;-230845886_0;5.10;0.00;tripinfo_wu_ba_to_gj.3;182.00;wu_ba_to_gj.3;0;1755.68;1.05;0.00;31.01;car;;0;0.00
368.00;23156305_0;1264.14;11.04;50.00;0.87;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_gg.1;318.00;wu_ns_to_gg.1;0;3297.24;1.06;0.00;34.81;car;;1;4.00
376.00;230845886_0;633.12;10.23;224.00;0.68;23687583_0;5.10;0.00;tripinfo_wu_as_to_ba.4;152.00;wu_as_to_ba.4;0;1356.50;0.94;0.00;21.60;car;;1;8.00
376.00;972103805_0;116.86;9.13;248.00;3.46;23687583_0;5.10;0.00;tripinfo_wu_as_to_ko.8;128.00;wu_as_to_ko.8;0;1102.39;0.85;0.00;10.65;car;;0;0.00
377.00;28706217_0;94.10;8.12;319.00;0.01;-45494495_0;5.10;0.00;tripinfo_wu_os_to_sl.1;58.00;wu_os_to_sl.1;0;484.95;1.09;0.00;12.52;car;;0;0.00
380.00;230845886_0;633.12;11.28;143.00;0.05;803785575#0_0;5.10;0.00;tripinfo_wu_od_to_ba.3;237.00;wu_od_to_ba.3;0;2382.14;1.08;0.00;36.39;car;;1;12.00
380.00;972103805_0;116.86;7.13;197.00;0.12;-23142338#2_0;5.10;0.00;tripinfo_wu_ns_to_ko.4;183.00;wu_ns_to_ko.4;0;1398.55;0.75;0.00;15.95;car;;0;0.00
382.00;23156390_0;1121.44;11.03;143.00;0.61;-45494495_0;5.10;0.00;tripinfo_wu_os_to_br.1;239.00;wu_os_to_br.1;0;2513.69;1.07;0.00;24.28;car;;0;0.00
