tripinfo_id;tripinfo_depart;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_departDelay;tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_duration;tripinfo_routeLength;tripinfo_waitingTime;tripinfo_waitingCount;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_rerouteNo;tripinfo_devices;tripinfo_vType;tripinfo_speedFactor;tripinfo_vaporized
wu_od_to_ko.7;148.00;803785575#0_0;5.10;0.00;0.59;447.00;972103805_0;116.86;10.01;299.00;2307.67;28.00;2;0.00;69.92;0;tripinfo_wu_od_to_ko.7;car;0.96;
wu_od_to_os.7;356.00;803785575#0_0;5.10;0.00;2.91;447.00;45494495_0;58.90;11.76;91.00;969.96;0.00;0;0.00;13.65;0;tripinfo_wu_od_to_os.7;car;1.13;
wu_ba_to_od.4;226.00;-230845886_0;5.10;0.00;0.02;451.00;23156030#6_0;109.07;11.28;225.00;2315.50;2.00;1;0.00;22.40;0;tripinfo_wu_ba_to_od.4;car;1.03;
wu_ba_to_os.3;283.00;-230845886_0;5.10;0.00;0.29;451.00;45494495_0;58.90;11.04;168.00;1647.96;0.00;0;0.00;23.38;0;tripinfo_wu_ba_to_os.3;car;1.03;
wu_ba_to_gj.6;290.00;-230845886_0;5.10;0.00;0.84;454.00;23527526_0;253.75;12.40;164.00;1755.68;0.00;0;0.00;29.00;0;tripinfo_wu_ba_to_gj.6;car;1.18;
wu_as_to_ko.12;338.00;23687583_0;5.10;0.00;0.90;454.00;972103805_0;116.86;10.96;116.00;1102.39;2.00;1;0.00;19.31;0;tripinfo_wu_as_to_ko.12;car;1.03;
wu_od_to_ba.6;214.00;803785575#0_0;5.10;0.00;1.43;457.00;230845886_0;633.12;10.40;243.00;2382.14;0.00;0;0.00;19.53;0;tripinfo_wu_od_to_ba.6;car;0.97;
wu_od_to_ba.7;244.00;803785575#0_0;5.10;0.00;0.02;458.00;230845886_0;633.12;11.89;214.00;2382.14;0.00;0;0.00;27.92;0;tripinfo_wu_od_to_ba.7;car;1.16;
wu_od_to_os.8;364.00;803785575#0_0;5.10;0.00;0.71;460.00;45494495_0;58.90;10.21;96.00;969.96;0.00;0;0.00;8.42;0;tripinfo_wu_od_to_os.8;car;1.01;
wu_as_to_ko.13;344.00;23687583_0;5.10;0.00;0.65;462.00;972103805_0;116.86;10.57;118.00;1102.39;2.00;1;0.00;16.59;0;tripinfo_wu_as_to_ko.13;car;0.99;
wu_os_to_br.2;166.00;-45494495_0;5.10;0.00;2.98;463.00;23156390_0;1121.44;8.59;297.00;2513.69;10.00;1;0.00;36.49;0;tripinfo_wu_os_to_br.2;car;0.88;
wu_ba_to_ns.0;180.00;-230845886_0;5.10;0.00;0.88;463.00;23142338#2_0;290.21;10.67;283.00;2346.36;33.00;2;0.00;69.89;0;tripinfo_wu_ba_to_ns.0;car;1.00;
wu_ba_to_ko.5;219.00;-230845886_0;5.10;0.00;1.02;464.00;972103805_0;116.86;10.34;245.00;2114.29;22.00;3;0.00;52.42;0;tripinfo_wu_ba_to_ko.5;car;1.00;
wu_ba_to_br.0;216.00;-230845886_0;5.10;0.00;0.14;465.00;23156390_0;1121.44;9.98;249.00;2198.00;9.00;1;0.00;49.08;0;tripinfo_wu_ba_to_br.0;car;1.00;
wu_ba_to_ko.6;223.00;-230845886_0;5.10;0.00;0.64;466.00;972103805_0;116.86;12.25;243.00;2114.29;17.00;3;0.00;83.14;0;tripinfo_wu_ba_to_ko.6;car;1.20;
wu_ba_to_ko.7;230.00;-230845886_0;5.10;0.00;0.39;469.00;972103805_0;116.86;10.46;239.00;2114.29;14.00;3;0.00;55.70;0;tripinfo_wu_ba_to_ko.7;car;1.05;
wu_od_to_kl.2;211.00;803785575#0_0;5.10;0.00;1.49;470.00;28716808#1_0;754.74;10.62;259.00;2678.40;0.00;0;0.00;19.27;0;tripinfo_wu_od_to_kl.2;car;1.01;
wu_os_to_ko.1;159.00;-45494495_0;5.10;0.00;0.31;472.00;972103805_0;116.86;9.22;313.00;2045.29;47.00;5;0.00;92.40;0;tripinfo_wu_os_to_ko.1;car;0.89;
wu_ns_to_ko.9;290.00;-23142338#2_0;5.10;0.00;0.55;477.00;972103805_0;116.86;8.18;187.00;1398.55;9.00;2;0.00;30.54;0;tripinfo_wu_ns_to_ko.9;car;0.81;
wu_ns_to_kl.0;206.00;-23142338#2_0;5.10;0.00;0.53;478.00;28716808#1_0;754.74;11.18;272.00;2315.58;28.00;2;0.00;63.67;0;tripinfo_wu_ns_to_kl.0;car;1.01;
wu_ns_to_ko.10;298.00;-23142338#2_0;5.10;0.00;0.99;478.00;972103805_0;116.86;10.65;180.00;1398.55;7.00;1;0.00;48.96;0;tripinfo_wu_ns_to_ko.10;car;0.96;
wu_as_to_gj.5;386.00;23687583_0;5.10;0.00;3.33;478.00;23527526_0;253.75;9.92;92.00;649.06;14.00;2;0.00;31.91;0;tripinfo_wu_as_to_gj.5;car;0.99;
wu_os_to_ko.2;169.00;-45494495_0;5.10;0.00;1.76;480.00;972103805_0;116.86;10.11;311.00;2045.29;50.00;4;0.00;116.67;0;tripinfo_wu_os_to_ko.2;car;1.01;
wu_od_to_ko.8;180.00;803785575#0_0;5.10;0.00;0.48;482.00;972103805_0;116.86;9.51;302.00;2307.67;30.00;2;0.00;70.43;0;tripinfo_wu_od_to_ko.8;car;0.95;
wu_ba_to_ko.8;236.00;-230845886_0;5.10;0.00;0.32;484.00;972103805_0;116.86;12.54;248.00;2114.29;28.00;3;0.00;87.36;0;tripinfo_wu_ba_to_ko.8;car;1.20;
wu_as_to_ba.5;335.00;23687583_0;5.10;0.00;0.81;491.00;230845886_0;633.12;8.31;156.00;1356.50;0.00;0;0.00;12.85;0;tripinfo_wu_as_to_ba.5;car;0.86;
wu_os_to_ns.2;204.00;-45494495_0;5.10;0.00;0.69;494.00;23142338#2_0;290.21;9.79;290.00;1665.91;71.00;6;0.00;123.97;0;tripinfo_wu_os_to_ns.2;car;0.98;
wu_ns_to_ko.11;334.00;-23142338#2_0;5.10;0.00;0.10;494.00;972103805_0;116.86;8.96;160.00;1398.55;1.00;1;0.00;18.36;0;tripinfo_wu_ns_to_ko.11;car;0.89;
wu_os_to_sl.2;382.00;-45494495_0;5.10;0.00;0.08;495.00;28706217_0;94.10;7.08;113.00;484.95;49.00;2;0.00;62.83;0;tripinfo_wu_os_to_sl.2;car;0.99;
wu_os_to_od.4;401.00;-45494495_0;5.10;0.00;0.20;495.00;23156030#6_0;109.07;10.02;94.00;865.51;0.00;0;0.00;7.92;0;tripinfo_wu_os_to_od.4;car;0.91;
wu_as_to_sl.3;207.00;23687583_0;5.10;0.00;0.33;498.00;28706217_0;94.10;6.84;291.00;1976.75;54.00;3;0.00;97.25;0;tripinfo_wu_as_to_sl.3;car;0.94;
wu_ba_to_os.5;329.00;-230845886_0;5.10;0.00;2.73;500.00;45494495_0;58.90;10.80;171.00;1647.96;0.00;0;0.00;31.24;0;tripinfo_wu_ba_to_os.5;car;1.07;
wu_as_to_sl.4;210.00;23687583_0;5.10;0.00;3.20;502.00;28706217_0;94.10;8.24;292.00;1976.75;63.00;5;0.00;114.96;0;tripinfo_wu_as_to_sl.4;car;1.04;
wu_os_to_ko.3;180.00;-45494495_0;5.10;0.00;0.26;503.00;972103805_0;116.86;10.55;323.00;2045.29;72.00;5;0.00;123.25;0;tripinfo_wu_os_to_ko.3;car;0.98;
wu_os_to_od.3;391.00;-45494495_0;5.10;0.00;0.07;503.00;23156030#6_0;109.07;8.13;112.00;865.51;0.00;0;0.00;10.52;0;tripinfo_wu_os_to_od.3;car;0.77;
wu_ba_to_os.4;320.00;-230845886_0;5.10;0.00;0.29;504.00;45494495_0;58.90;9.42;184.00;1647.96;0.00;0;0.00;17.36;0;tripinfo_wu_ba_to_os.4;car;0.90;
wu_od_to_gg.2;101.00;803785575#0_0;5.10;0.00;0.37;505.00;23156305_0;1264.14;10.85;404.00;3669.96;10.00;1;0.00;70.62;0;tripinfo_wu_od_to_gg.2;car;1.00;
wu_os_to_ko.4;183.00;-45494495_0;5.10;0.00;0.41;505.00;972103805_0;116.86;10.29;322.00;2045.29;72.00;6;0.00;127.87;0;tripinfo_wu_os_to_ko.4;car;1.01;
wu_od_to_os.9;411.00;803785575#0_0;5.10;0.00;0.32;506.00;45494495_0;58.90;10.73;95.00;969.96;0.00;0;0.00;10.53;0;tripinfo_wu_od_to_os.9;car;1.04;
wu_os_to_od.5;411.00;-45494495_0;5.10;0.00;0.55;512.00;23156030#6_0;109.07;10.25;101.00;865.51;11.00;1;0.00;24.45;0;tripinfo_wu_os_to_od.5;car;1.03;
wu_as_to_br.1;321.00;23687583_0;5.10;0.00;0.34;515.00;23156390_0;1121.44;9.72;194.00;1694.48;8.00;1;0.00;27.26;0;tripinfo_wu_as_to_br.1;car;0.92;
wu_as_to_ko.14;383.00;23687583_0;5.10;0.00;0.93;515.00;972103805_0;116.86;9.58;132.00;1102.39;12.00;1;0.00;26.15;0;tripinfo_wu_as_to_ko.14;car;0.94;
wu_ns_to_ba.0;216.00;-23142338#2_0;5.10;0.00;1.84;516.00;230845886_0;633.12;9.24;300.00;2340.42;30.00;3;0.00;63.60;0;tripinfo_wu_ns_to_ba.0;car;0.89;
wu_ba_to_ko.9;272.00;-230845886_0;5.10;0.00;0.24;518.00;972103805_0;116.86;9.05;246.00;2114.29;0.00;0;0.00;23.66;0;tripinfo_wu_ba_to_ko.9;car;0.86;
wu_as_to_os.7;324.00;23687583_0;5.10;0.00;2.61;518.00;45494495_0;58.90;8.90;194.00;1689.77;6.00;1;0.00;27.16;0;tripinfo_wu_as_to_os.7;car;0.91;
wu_as_to_ba.6;354.00;23687583_0;5.10;0.00;3.21;518.00;230845886_0;633.12;9.97;164.00;1356.50;10.00;2;0.00;38.38;0;tripinfo_wu_as_to_ba.6;car;0.98;
wu_od_to_br.1;187.00;803785575#0_0;5.10;0.00;0.99;522.00;23156390_0;1121.44;10.28;335.00;3149.31;1.00;1;0.00;34.16;0;tripinfo_wu_od_to_br.1;car;0.95;
wu_ba_to_ns.1;280.00;-230845886_0;5.10;0.00;0.43;522.00;23142338#2_0;290.21;10.01;242.00;2346.36;2.00;1;0.00;32.43;0;tripinfo_wu_ba_to_ns.1;car;1.01;
wu_ba_to_ns.2;301.00;-230845886_0;5.10;0.00;0.62;524.00;23142338#2_0;290.21;13.37;223.00;2346.36;2.00;1;0.00;53.10;0;tripinfo_wu_ba_to_ns.2;car;1.26;
wu_ns_to_ko.12;362.00;-23142338#2_0;5.10;0.00;0.33;524.00;972103805_0;116.86;9.23;162.00;1398.55;0.00;0;0.00;19.39;0;tripinfo_wu_ns_to_ko.12;car;0.88;
wu_ba_to_kl.0;340.00;-230845886_0;5.10;0.00;2.37;527.00;28716808#1_0;754.74;11.09;187.00;1727.09;0.00;0;0.00;32.74;0;tripinfo_wu_ba_to_kl.0;car;1.01;
wu_os_to_ko.5;264.00;-45494495_0;5.10;0.00;1.90;529.00;972103805_0;116.86;10.66;265.00;2045.29;40.00;3;0.00;77.52;0;tripinfo_wu_os_to_ko.5;car;1.05;
wu_ba_to_os.6;350.00;-230845886_0;5.10;0.00;0.33;530.00;45494495_0;58.90;10.14;180.00;1647.96;0.00;0;0.00;27.10;0;tripinfo_wu_ba_to_os.6;car;0.98;
wu_od_to_ko.9;268.00;803785575#0_0;5.10;0.00;0.38;537.00;972103805_0;116.86;9.91;269.00;2307.67;14.00;1;0.00;41.43;0;tripinfo_wu_od_to_ko.9;car;0.96;
wu_as_to_od.1;303.00;23687583_0;5.10;0.00;0.98;537.00;23156030#6_0;109.07;12.56;234.00;2357.31;17.00;2;0.00;55.15;0;tripinfo_wu_as_to_od.1;car;1.19;
wu_od_to_ba.8;317.00;803785575#0_0;5.10;0.00;8.84;537.00;230845886_0;633.12;11.44;220.00;2382.14;0.00;0;0.00;27.25;0;tripinfo_wu_od_to_ba.8;car;1.12;
wu_os_to_sl.3;405.00;-45494495_0;5.10;0.00;3.51;539.00;28706217_0;94.10;8.16;134.00;484.95;67.00;3;0.00;85.86;0;tripinfo_wu_os_to_sl.3;car;1.02;
wu_as_to_sl.5;251.00;23687583_0;5.10;0.00;5.90;544.00;28706217_0;94.10;7.11;293.00;1976.75;55.00;3;0.00;91.38;0;tripinfo_wu_as_to_sl.5;car;0.91;
wu_ba_to_od.5;293.00;-230845886_0;5.10;0.00;0.79;544.00;23156030#6_0;109.07;10.75;251.00;2315.50;13.00;2;0.00;37.11;0;tripinfo_wu_ba_to_od.5;car;0.98;
wu_ba_to_ko.10;306.00;-230845886_0;5.10;0.00;0.85;544.00;972103805_0;116.86;10.56;238.00;2114.29;15.00;2;0.00;41.09;0;tripinfo_wu_ba_to_ko.10;car;0.97;
wu_od_to_os.10;444.00;803785575#0_0;5.10;0.00;4.75;544.00;45494495_0;58.90;10.65;100.00;969.96;0.00;0;0.00;9.44;0;tripinfo_wu_od_to_os.10;car;0.97;
wu_ba_to_ko.11;309.00;-230845886_0;5.10;0.00;2.68;546.00;972103805_0;116.86;11.50;237.00;2114.29;12.00;2;0.00;63.93;0;tripinfo_wu_ba_to_ko.11;car;1.11;
wu_as_to_os.8;372.00;23687583_0;5.10;0.00;0.75;547.00;45494495_0;58.90;11.36;175.00;1689.77;1.00;1;0.00;27.29;0;tripinfo_wu_as_to_os.8;car;1.03;
wu_od_to_gg.1;90.00;803785575#0_0;5.10;0.00;0.40;548.00;23156305_0;1264.14;8.82;458.00;3669.96;10.00;1;0.00;51.43;0;tripinfo_wu_od_to_gg.1;car;0.82;
wu_od_to_gg.3;159.00;803785575#0_0;5.10;0.00;2.95;550.00;23156305_0;1264.14;10.87;391.00;3669.96;4.00;1;0.00;69.44;0;tripinfo_wu_od_to_gg.3;car;1.04;
wu_ba_to_ko.12;313.00;-230845886_0;5.10;0.00;0.02;550.00;972103805_0;116.86;10.65;237.00;2114.29;9.00;2;0.00;44.93;0;tripinfo_wu_ba_to_ko.12;car;1.00;
wu_os_to_kl.0;340.00;-45494495_0;5.10;0.00;0.83;550.00;28716808#1_0;754.74;12.04;210.00;2042.78;11.00;4;0.00;46.07;0;tripinfo_wu_os_to_kl.0;car;1.13;
wu_os_to_gg.0;239.00;-45494495_0;5.10;0.00;0.62;551.00;23156305_0;1264.14;11.05;312.00;3034.34;0.00;0;0.00;48.57;0;tripinfo_wu_os_to_gg.0;car;1.05;
wu_os_to_kl.1;347.00;-45494495_0;5.10;0.00;1.34;553.00;28716808#1_0;754.74;11.01;206.00;2042.78;4.00;2;0.00;36.15;0;tripinfo_wu_os_to_kl.1;car;1.09;
wu_ba_to_gj.7;343.00;-230845886_0;5.10;0.00;4.83;554.00;23527526_0;253.75;10.49;211.00;1755.68;10.00;1;0.00;49.22;0;tripinfo_wu_ba_to_gj.7;car;0.98;
wu_od_to_as.4;326.00;803785575#0_0;5.10;0.00;6.54;555.00;41899283#1_0;148.70;12.20;229.00;2382.09;0.00;0;0.00;43.30;0;tripinfo_wu_od_to_as.4;car;1.16;
wu_od_to_os.11;453.00;803785575#0_0;5.10;0.00;4.75;555.00;45494495_0;58.90;9.35;102.00;969.96;0.00;0;0.00;9.05;0;tripinfo_wu_od_to_os.11;car;0.94;
wu_as_to_gj.6;487.00;23687583_0;5.10;0.00;0.46;565.00;23527526_0;253.75;8.63;78.00;649.06;0.00;0;0.00;11.14;0;tripinfo_wu_as_to_gj.6;car;0.89;
wu_os_to_kl.2;353.00;-45494495_0;5.10;0.00;0.68;567.00;28716808#1_0;754.74;10.52;214.00;2042.78;0.00;0;0.00;19.81;0;tripinfo_wu_os_to_kl.2;car;0.95;
wu_os_to_od.6;477.00;-45494495_0;5.10;0.00;0.06;568.00;23156030#6_0;109.07;11.17;91.00;865.51;7.00;1;0.00;18.57;0;tripinfo_wu_os_to_od.6;car;1.09;
wu_ba_to_ko.13;334.00;-230845886_0;5.10;0.00;0.37;573.00;972103805_0;116.86;11.58;239.00;2114.29;26.00;2;0.00;65.15;0;tripinfo_wu_ba_to_ko.13;car;1.11;
wu_as_to_ba.7;422.00;23687583_0;5.10;0.00;1.32;573.00;230845886_0;633.12;9.96;151.00;1356.50;2.00;1;0.00;25.62;0;tripinfo_wu_as_to_ba.7;car;0.97;
wu_od_to_gg.4;173.00;803785575#0_0;5.10;0.00;3.25;576.00;23156305_0;1264.14;9.61;403.00;3669.96;0.00;0;0.00;37.30;0;tripinfo_wu_od_to_gg.4;car;0.91;
wu_ba_to_gg.2;323.00;-230845886_0;5.10;0.00;0.02;578.00;23156305_0;1264.14;11.33;255.00;2718.65;0.00;0;0.00;36.10;0;tripinfo_wu_ba_to_gg.2;car;1.13;
wu_ns_to_as.0;322.00;-23142338#2_0;5.10;0.00;0.93;580.00;41899283#1_0;148.70;8.08;258.00;2009.37;7.00;1;0.00;35.56;0;tripinfo_wu_ns_to_as.0;car;0.82;
wu_od_to_as.3;323.00;803785575#0_0;5.10;0.00;7.69;582.00;41899283#1_0;148.70;10.30;259.00;2382.09;8.00;2;0.00;45.21;0;tripinfo_wu_od_to_as.3;car;1.01;
wu_as_to_ko.15;463.00;23687583_0;5.10;0.00;0.28;582.00;972103805_0;116.86;9.38;119.00;1102.39;0.00;0;0.00;11.00;0;tripinfo_wu_as_to_ko.15;car;0.92;
wu_ba_to_sl.2;258.00;-230845886_0;5.10;0.00;3.35;584.00;28706217_0;94.10;8.37;326.00;1934.94;92.00;5;0.00;152.40;0;tripinfo_wu_ba_to_sl.2;car;1.04;
wu_od_to_kl.3;305.00;803785575#0_0;5.10;0.00;0.76;585.00;28716808#1_0;754.74;10.09;280.00;2678.40;6.00;2;0.00;33.69;0;tripinfo_wu_od_to_kl.3;car;0.98;
wu_ba_to_gg.3;326.00;-230845886_0;5.10;0.00;1.95;590.00;23156305_0;1264.14;10.78;264.00;2718.65;0.00;0;0.00;30.31;0;tripinfo_wu_ba_to_gg.3;car;1.06;
wu_ba_to_sl.3;358.00;-230845886_0;5.10;0.00;0.87;591.00;28706217_0;94.10;8.24;233.00;1934.94;22.00;2;0.00;65.14;0;tripinfo_wu_ba_to_sl.3;car;1.07;
wu_ns_to_ko.13;427.00;-23142338#2_0;5.10;0.00;0.08;594.00;972103805_0;116.86;8.30;167.00;1398.55;0.00;0;0.00;14.30;0;tripinfo_wu_ns_to_ko.13;car;0.83;
wu_od_to_os.12;497.00;803785575#0_0;5.10;0.00;2.26;595.00;45494495_0;58.90;9.59;98.00;969.96;0.00;0;0.00;8.44;0;tripinfo_wu_od_to_os.12;car;0.98;
wu_as_to_ko.16;478.00;23687583_0;5.10;0.00;0.86;606.00;972103805_0;116.86;10.25;128.00;1102.39;9.00;1;0.00;23.00;0;tripinfo_wu_as_to_ko.16;car;0.95;
wu_ns_to_as.1;399.00;-23142338#2_0;5.10;0.00;0.56;607.00;41899283#1_0;148.70;10.31;208.00;2009.37;1.00;1;0.00;24.72;0;tripinfo_wu_ns_to_as.1;car;1.00;
wu_ba_to_gj.8;433.00;-230845886_0;5.10;0.00;2.60;607.00;23527526_0;253.75;11.92;174.00;1755.68;8.00;1;0.00;35.00;0;tripinfo_wu_ba_to_gj.8;car;1.14;
wu_od_to_ns.4;404.00;803785575#0_0;5.10;0.00;2.84;608.00;23142338#2_0;290.21;11.15;204.00;1928.29;9.00;1;0.00;34.02;0;tripinfo_wu_od_to_ns.4;car;1.10;
wu_as_to_ko.17;484.00;23687583_0;5.10;0.00;4.12;608.00;972103805_0;116.86;10.52;124.00;1102.39;3.00;2;0.00;23.08;0;tripinfo_wu_as_to_ko.17;car;0.99;
wu_ba_to_as.5;444.00;-230845886_0;5.10;0.00;0.51;610.00;41899283#1_0;148.70;10.06;166.00;1430.78;7.00;1;0.00;38.03;0;tripinfo_wu_ba_to_as.5;car;1.01;
wu_ba_to_ko.14;337.00;-230845886_0;5.10;0.00;0.40;614.00;972103805_0;116.86;8.15;277.00;2114.29;2.00;2;0.00;35.19;0;tripinfo_wu_ba_to_ko.14;car;0.80;
wu_as_to_gj.7;548.00;23687583_0;5.10;0.00;1.39;614.00;23527526_0;253.75;10.62;66.00;649.06;0.00;0;0.00;9.82;0;tripinfo_wu_as_to_gj.7;car;1.05;
wu_od_to_ko.10;320.00;803785575#0_0;5.10;0.00;8.42;618.00;972103805_0;116.86;8.97;298.00;2307.67;3.00;1;0.00;31.90;0;tripinfo_wu_od_to_ko.10;car;0.82;
wu_os_to_as.3;435.00;-45494495_0;5.10;0.00;1.13;618.00;41899283#1_0;148.70;10.58;183.00;1746.47;0.00;0;0.00;32.39;0;tripinfo_wu_os_to_as.3;car;1.05;
wu_od_to_ba.9;335.00;803785575#0_0;5.10;0.00;9.31;619.00;230845886_0;633.12;9.03;284.00;2382.14;2.00;1;0.00;27.09;0;tripinfo_wu_od_to_ba.9;car;0.84;
wu_od_to_ko.11;338.00;803785575#0_0;5.10;0.00;3.77;620.00;972103805_0;116.86;10.95;282.00;2307.67;2.00;1;0.00;78.04;0;tripinfo_wu_od_to_ko.11;car;1.08;
wu_od_to_ba.10;347.00;803785575#0_0;5.10;0.00;1.55;621.00;230845886_0;633.12;9.72;274.00;2382.14;1.00;1;0.00;39.47;0;tripinfo_wu_od_to_ba.10;car;0.92;
wu_ns_to_ko.14;447.00;-23142338#2_0;5.10;0.00;0.50;621.00;972103805_0;116.86;10.87;174.00;1398.55;16.00;2;0.00;57.75;0;tripinfo_wu_ns_to_ko.14;car;1.08;
wu_od_to_ko.12;353.00;803785575#0_0;5.10;0.00;0.78;624.00;972103805_0;116.86;10.33;271.00;2307.67;13.00;1;0.00;39.70;0;tripinfo_wu_od_to_ko.12;car;0.95;
wu_od_to_ko.13;390.00;803785575#0_0;5.10;0.00;1.30;625.00;972103805_0;116.86;10.71;235.00;2307.67;0.00;0;0.00;22.41;0;tripinfo_wu_od_to_ko.13;car;1.03;
wu_as_to_br.2;402.00;23687583_0;5.10;0.00;1.47;626.00;23156390_0;1121.44;8.60;224.00;1694.48;5.00;2;0.00;38.04;0;tripinfo_wu_as_to_br.2;car;0.83;
wu_od_to_ba.11;387.00;803785575#0_0;5.10;0.00;0.83;631.00;230845886_0;633.12;10.41;244.00;2382.14;0.00;0;0.00;36.42;0;tripinfo_wu_od_to_ba.11;car;1.04;
wu_as_to_sl.6;375.00;23687583_0;5.10;0.00;2.16;638.00;28706217_0;94.10;6.90;263.00;1976.75;19.00;1;0.00;42.84;0;tripinfo_wu_as_to_sl.6;car;0.83;
wu_as_to_ko.18;499.00;23687583_0;5.10;0.00;1.28;638.00;972103805_0;116.86;8.57;139.00;1102.39;10.00;1;0.00;26.30;0;tripinfo_wu_as_to_ko.18;car;0.88;
wu_as_to_os.9;449.00;23687583_0;5.10;0.00;0.43;639.00;45494495_0;58.90;12.22;190.00;1689.77;7.00;1;0.00;54.53;0;tripinfo_wu_as_to_os.9;car;1.12;
wu_as_to_od.2;350.00;23687583_0;5.10;0.00;1.89;640.00;23156030#6_0;109.07;8.97;290.00;2357.31;22.00;2;0.00;49.62;0;tripinfo_wu_as_to_od.2;car;0.89;
wu_as_to_ko.19;522.00;23687583_0;5.10;0.00;0.30;640.00;972103805_0;116.86;10.78;118.00;1102.39;4.00;1;0.00;17.64;0;tripinfo_wu_as_to_ko.19;car;0.99;
wu_ba_to_ko.15;398.00;-230845886_0;5.10;0.00;0.88;642.00;972103805_0;116.86;11.22;244.00;2114.29;24.00;3;0.00;54.59;0;tripinfo_wu_ba_to_ko.15;car;1.01;
wu_ba_to_gj.9;447.00;-230845886_0;5.10;0.00;0.82;642.00;23527526_0;253.75;10.18;195.00;1755.68;5.00;1;0.00;35.41;0;tripinfo_wu_ba_to_gj.9;car;1.00;
wu_os_to_gj.1;424.00;-45494495_0;5.10;0.00;0.32;643.00;23527526_0;253.75;11.03;219.00;2071.37;0.00;0;0.00;43.34;0;tripinfo_wu_os_to_gj.1;car;1.07;
wu_od_to_kl.5;370.00;803785575#0_0;5.10;0.00;1.22;645.00;28716808#1_0;754.74;10.24;275.00;2678.40;0.00;0;0.00;32.32;0;tripinfo_wu_od_to_kl.5;car;1.00;
wu_od_to_gj.1;373.00;803785575#0_0;5.10;0.00;2.21;645.00;23527526_0;253.75;11.85;272.00;2706.99;0.00;0;0.00;54.03;0;tripinfo_wu_od_to_gj.1;car;1.12;
wu_od_to_br.2;314.00;803785575#0_0;5.10;0.00;6.91;646.00;23156390_0;1121.44;9.97;332.00;3149.31;0.00;0;0.00;27.15;0;tripinfo_wu_od_to_br.2;car;0.94;
wu_ba_to_os.7;436.00;-230845886_0;5.10;0.00;0.33;646.00;45494495_0;58.90;8.32;210.00;1647.96;0.00;0;0.00;20.09;0;tripinfo_wu_ba_to_os.7;car;0.79;
wu_ba_to_as.6;475.00;-230845886_0;5.10;0.00;0.76;646.00;41899283#1_0;148.70;8.58;171.00;1430.78;7.00;1;0.00;24.69;0;tripinfo_wu_ba_to_as.6;car;0.89;
wu_od_to_br.3;329.00;803785575#0_0;5.10;0.00;9.39;648.00;23156390_0;1121.44;12.18;319.00;3149.31;7.00;2;0.00;63.40;0;tripinfo_wu_od_to_br.3;car;1.12;
wu_ba_to_gg.4;346.00;-230845886_0;5.10;0.00;3.13;648.00;23156305_0;1264.14;9.29;302.00;2718.65;0.00;0;0.00;34.76;0;tripinfo_wu_ba_to_gg.4;car;0.93;
wu_od_to_os.13;556.00;803785575#0_0;5.10;0.00;0.41;648.00;45494495_0;58.90;11.67;92.00;969.96;0.00;0;0.00;12.02;0;tripinfo_wu_od_to_os.13;car;1.11;
wu_od_to_as.5;395.00;803785575#0_0;5.10;0.00;0.96;649.00;41899283#1_0;148.70;9.82;254.00;2382.09;0.00;0;0.00;33.90;0;tripinfo_wu_od_to_as.5;car;0.98;
wu_ba_to_os.8;463.00;-230845886_0;5.10;0.00;0.48;649.00;45494495_0;58.90;11.79;186.00;1647.96;3.00;2;0.00;55.99;0;tripinfo_wu_ba_to_os.8;car;1.14;
wu_ns_to_ba.1;442.00;-23142338#2_0;5.10;0.00;0.03;650.00;230845886_0;633.12;13.18;208.00;2340.42;1.00;1;0.00;30.47;0;tripinfo_wu_ns_to_ba.1;car;1.19;
wu_as_to_gg.2;481.00;23687583_0;5.10;0.00;1.21;650.00;23156305_0;1264.14;11.25;169.00;1600.87;0.00;0;0.00;35.45;0;tripinfo_wu_as_to_gg.2;car;1.09;
wu_ba_to_gg.5;379.00;-230845886_0;5.10;0.00;0.39;651.00;23156305_0;1264.14;12.56;272.00;2718.65;7.00;1;0.00;57.64;0;tripinfo_wu_ba_to_gg.5;car;1.15;
wu_od_to_gg.5;277.00;803785575#0_0;5.10;0.00;0.74;653.00;23156305_0;1264.14;11.37;376.00;3669.96;14.00;3;0.00;72.06;0;tripinfo_wu_od_to_gg.5;car;1.09;
wu_ba_to_as.7;491.00;-230845886_0;5.10;0.00;1.39;663.00;41899283#1_0;148.70;7.97;172.00;1430.78;0.00;0;0.00;15.33;0;tripinfo_wu_ba_to_as.7;car;0.83;
wu_as_to_gj.8;575.00;23687583_0;5.10;0.00;1.57;663.00;23527526_0;253.75;9.04;88.00;649.06;10.00;1;0.00;24.04;0;tripinfo_wu_as_to_gj.8;car;0.92;
wu_ba_to_as.8;500.00;-230845886_0;5.10;0.00;0.90;664.00;41899283#1_0;148.70;11.05;164.00;1430.78;0.00;0;0.00;35.20;0;tripinfo_wu_ba_to_as.8;car;1.00;
wu_as_to_ko.20;551.00;23687583_0;5.10;0.00;2.96;664.00;972103805_0;116.86;10.22;113.00;1102.39;0.00;0;0.00;11.34;0;tripinfo_wu_as_to_ko.20;car;0.98;
